107,33,499.4,43097,12781,17.9,49.8,47.8,51.3,151.3
214,93,473.4,44596,39829,18.8,37.4,35.5,39.7,203.9
298,112,463.5,45453,57611,15.4,42.1,41.6,42.9,169.8
82,33,400,41328,13440,17.1,47.8,46.8,48.4,159.5
230,98,477.8,45841,39259,18.7,508.8,41.5,43.4,198.1
689,255,457.6,41765,175842,23.4,31.5,30.3,32.5,171.8
144,58,423.9,45464,20366,14.7,50.9,48.9,53.4,156.1
823,293,502.3,41770,142799,16.7,40.5,39.7,41.4,177.5
265,113,490.6,34665,45437,24.7,39.9,38,40.8,205.3
554,253,409.6,30414,134197,33.1,35.2,33.8,36.6,193
622,237,520.3,39606,91758,19.4,43.6,41.8,44.6,194.3
822,315,508.1,44973,139142,18,40.3,38.8,41.5,189.8
401,163,443.9,35629,66390,21.5,43.3,41.9,45,174.8
333,136,454.3,33876,63724,29,39.2,38,40.3,183.6
203,80,487.8,32782,35509,28.9,39.1,36.8,40.9,189.6
370,138,495.6,41921,60714,16.5,41.8,40.6,42.9,180.6
280,114,460.9,45065,46351,13.8,44.7,44.2,45.4,184.5
453,196,481.1,37915,72743,18.9,42.7,40.4,44.2,198.1
93,39,516.6,34788,14434,19.3,40.7,40.1,41.3,215.3
225,85,396.8,44490,33211,16.2,50.1,48.6,52.8,137
24,13,431,32773,4070,28.3,44.4,41.8,49.3,222.3
783,273,429.7,64381,222742,10.8,37.2,36.3,38.2,158.6
257,106,490.4,33609,44568,27,40,37.6,41.4,198.5
3500,1126,451.4,66950,1024198,11.5,35.3,34.3,36.1,155.3
132,57,447.7,33869,20155,22.8,46.1,44,48.2,185.4
83,33,453.6,32867,12385,26.8,45.1,44.6,45.3,167.9
207,69,414,41942,52906,26.2,29.5,28,31.4,136
611,258,458.6,36890,124132,23.3,36.7,34.4,39.1,191.3
404,173,441.2,33398,68502,23.4,43.7,42.6,45,183.5
431,193,452.4,39268,81714,23.9,39.9,38.2,41.4,199.1
219,89,449.1,40801,37585,17.2,42.9,41.5,44.1,179.7
134,49,512.6,35974,17587,20.6,46.2,45,47.8,178.6
17,6,405.2,45710,2359,10.2,47.6,46.1,49.8,140
76,31,479.1,52376,11099,10.3,42.8,41.1,43.9,173.1
32,12,462.9,39342,6753,29.9,31,31.2,30.9,169.9
43,19,430.4,56965,6716,9.7,46,42.5,48.4,174.1
22,12,472.9,60946,3294,7.4,43.6,43.4,44,209.3
14,5,448.3,62875,2308,8.3,36.5,34.3,38.8,166.8
403,137,438.9,66734,92991,8.2,36.8,35.4,38.2,141.6
622,198,462.5,53755,171512,11.3,31.9,31.4,32.5,143.4
28,13,406.8,54057,3828,9,50.8,50,51.3,170.7
26,12,320.2,51817,5104,11.7,43.2,40.9,44.7,126
11,4,330.6,67344,2450,8.3,51.7,51,52.3,93.8
17,7,355.6,72018,4646,9.5,41.7,39.6,44.5,127.1
20,10,532.1,47596,2365,10.7,48.3,48.5,48,227.6
24,11,352.4,44282,3402,13.2,51.2,52.2,49.7,166.9
26,10,516.2,54593,3356,8,46.9,45.3,47.3,174.5
10,5,403,53420,1845,10.7,41,41.2,40.8,205.2
277,99,462.5,50435,70916,16.7,29.4,28.5,30.7,162.5
18,8,385.4,39679,2388,16.1,53.6,53.7,53.6,147.3
22,11,535.5,51192,2314,9.5,51.8,50.1,54.6,232.3
19,8,481.5,50038,2704,11.1,48.4,49.6,46.4,160.3
13,4,336.1,46923,2417,14.1,47,46.3,47.6,104.8
27,10,370.5,53721,4125,9.7,48.5,47.1,50.6,134.7
11,4,360.6,44696,1935,11.9,51.8,51.8,51.9,108.8
36,13,429.1,48887,5968,12.3,43.3,41.5,44.8,148.3
22,8,424.9,40258,2759,13,53.4,51.4,56.4,125.9
19,9,254.7,81209,12826,8.6,32.2,32.4,32.1,124.6
70,22,515.6,56616,9744,10.1,47.1,47,47.5,153.1
55,17,482,74047,8853,7.3,45.6,43.8,46.6,151.9
160,56,487.9,54637,30310,9.2,38.9,37.1,40,165.2
42,17,485.1,66807,10331,9.3,34.8,34.5,35.5,196.8
23,13,436,45040,2968,10.8,52.8,51.8,54,205.3
9,3,338.6,62010,1846,10.6,48.5,45.8,49.6,137.6
43,22,381.4,56298,7091,8.9,47.2,45.7,48.4,177
26,10,357.4,39572,4312,11.6,46.9,44.9,50.1,106.5
67,27,436.3,51097,11630,12.3,42.5,40.5,43.8,164.9
35,16,447,56270,5448,8.4,44.5,42.1,46.6,181.4
14,6,403.5,60957,2571,7.7,39.9,40.8,39.5,151.7
90,28,456.9,57177,16402,9.7,38.9,37,41.5,137.7
61,26,474.1,35630,14649,31.6,30.3,28.9,31,216.9
31,11,579.7,58467,3876,7.3,45.3,44.6,46,188.2
9,4,374.8,44990,1310,16.1,52,51.9,52.2,124.8
15,6,481.1,33950,4370,33.6,27,25.3,28.4,259.1
126,43,425.7,76672,32154,7.6,35,34.2,36,131.8
10,4,341.9,59408,1956,7.1,50.2,51.5,48.8,117.6
130,53,471,53333,21103,11.6,40.6,38.4,43.4,172.5
19,7,527.4,51961,2272,10.9,48.5,49.3,48,169.4
53,19,475.3,58995,8014,8.9,41.4,39.9,43.1,158
266,99,475,54366,55347,13.1,37.7,36.7,38.4,178.3
1072,424,454.6,49626,203709,13,42.2,40.9,43.3,174.3
220,98,445.2,41450,43943,18.1,38.8,37.6,39.6,195.9
116,51,468.1,36409,18433,20.4,41.4,40.5,41.7,201.7
119,60,430.8,36176,20838,22.7,41.4,40.2,42.1,212.3
370,156,490.9,37873,41053,14.9,51.5,50.2,52.4,194.7
887,375,401,57408,249672,11.9,35,34.3,35.7,166.2
210,102,426.3,39779,37222,16.9,41.4,40.4,42.7,198.2
68,33,456.2,32734,11094,27.4,40.6,38.2,43.6,214
27,15,364.5,39493,5229,18,44.9,40.7,47,202.4
146,66,380.4,36964,27704,17.9,44.2,43.7,44.9,167.6
63,38,403.9,29541,11027,32.1,43.4,40.6,46,229
104,46,401.9,38504,22633,21.5,34,32.6,35.6,170.4
76,27,398.5,35049,13170,25,44.9,43.8,47.1,137.6
98,54,433.2,33826,15109,19.9,43.8,42.8,45.5,228.7
189,83,460.8,40555,25467,15.2,47.1,46.1,48.8,188.5
51,18,462.3,43201,8311,16.6,42.4,41.6,42.9,163.4
120,62,414.9,37495,24114,24.1,36,33.7,37.6,210
120,47,443.9,42348,21019,18.3,40.7,38.9,42.4,167.2
374,187,387.1,42851,104354,22.3,33.5,32.2,35.1,191
296,134,439.8,43466,61703,16.6,38.8,37.9,39.8,195.3
190,117,389.9,35455,48963,27.3,34.6,33.4,35.4,242.9
93,51,433.4,38597,17284,22.3,40.1,38.5,41.8,230.9
53,28,472.7,34018,7604,21,43.4,41.4,45.3,250
146,63,453.8,36620,24675,24.9,41.1,40,42.3,194
73,31,455.6,33028,11965,27.3,39.4,39.5,39.3,186.9
98,42,455.8,36801,18778,24,37.5,34.1,39.3,190.6
455,173,449,51436,121552,14.7,31.6,31.1,32.1,174
92,48,396.3,40404,17702,17.5,40.4,39.2,41.6,201.6
78,35,394.1,33347,12204,22.6,48,46.4,48.7,175
665,292,464.4,40621,97177,18.7,44.1,42.4,45.6,196.4
106,39,502.9,46067,18102,13.3,39.6,39.2,40.4,190.5
197,94,414.1,42572,44196,16.3,38.3,37.1,39.5,194.5
102,50,380.6,33136,22084,24.4,39.1,37.6,39.8,185
174,83,422.1,37831,33426,18.7,40.9,38.8,42.5,200.3
87,36,477.4,35940,13555,19.5,43.8,43.2,45.1,190.8
71,37,434.6,37336,13300,18.8,38.6,38.2,39.3,220.6
196,77,438.6,41085,37052,18.6,38.7,37.5,40.3,170.1
93,42,420,32744,13445,22,48.1,45.9,50.4,184.1
119,52,532.1,32427,17338,25.1,41,40.2,42.1,233
435,175,502.1,35927,71565,26.8,38.5,36.3,40.4,204.1
116,52,395.3,34923,26141,19.7,38.1,36.9,39,176.9
39,22,364.1,32225,6996,27.5,45,43.3,46.4,195.2
102,51,442.5,34916,16779,23,41.1,38.9,42.9,213.5
50,29,382.4,28006,9650,39.3,40.6,37.9,44.7,217.6
61,29,402.4,37644,13820,29,37.5,36.3,41.3,194.4
85,38,460.7,40418,15018,17,41.3,41,41.5,196
68,36,392.5,37691,12472,18.2,41.7,38.5,43.1,205.5
125,66,424.7,36391,21714,21.1,42.8,42.4,43.8,221.2
331,135,492.3,54459,71645,12.3,35.5,34.2,36.5,204.9
77,39,393.4,39158,15767,18,41.8,40.9,42.6,195.3
126,61,442,33181,16185,20.3,51.3,50.7,52.1,213.7
206,104,423.4,40877,43908,20.8,37.8,36.3,40.2,212.3
194,112,403.3,33577,43738,27.1,35.6,34,37.1,236.4
61,28,515.3,30682,7399,28.1,45.2,43.7,46.9,229.9
58,24,400.3,34597,8970,20.1,48.5,47.7,49.1,146.2
48,25,407.9,30935,8558,25.1,41.8,39.1,44.5,210.7
250,102,430.4,46931,51211,16.8,38.8,37.6,39.7,173.3
48,24,397.4,35895,7913,20.1,47.7,46.7,49.1,203.6
148,69,426.8,34971,24358,23,42.7,41.6,43.6,198.5
65,29,484.6,40556,10189,17.3,43.1,41.8,44.6,209.9
110,62,438.5,28171,19513,35.3,37.8,35.1,39.6,248.7
58,27,401.8,36893,10824,20,41.4,41.2,41.7,184.3
145,76,480.5,35851,24040,21.9,40.2,38.7,41.9,247.1
116,57,396.4,33127,20216,22,43.1,42.4,44.8,187.2
313,138,475.7,39909,63390,18.3,35.2,34.2,36.5,207.1
55,25,449.5,39896,8291,18.7,45.4,44.9,46.7,196.7
1908,739,472.3,45698,392664,16.1,36.4,34.8,37.9,182.7
317,140,443.3,43057,54354,16.7,42.2,40.7,43.7,190.5
103,54,425.6,37761,17469,18.3,42.9,40.3,44.5,212.5
113,59,375.9,30489,26589,33.4,37.5,36.6,39.6,202.9
590,218,461.3,55915,117460,8.7,38.7,38.2,39.3,169
60,30,410,33202,10513,23.7,41.3,40.1,42.9,207.4
57,29,445.8,31765,7869,23.3,47,46,47.6,219.4
583,258,429.4,39907,127780,22.1,36.9,35.8,38.3,187.5
68,31,388.4,37014,17290,20.4,34.9,33.8,35.7,179.5
134,56,493.4,32101,16912,21.6,47.2,46.5,47.9,190.4
81,36,408.4,30010,12456,24.4,48.5,47.4,50,171.7
255,116,494.4,40841,40144,23.1,39.7,38.3,41.1,218.7
113,51,424,32975,16771,22,47.1,46.4,47.8,178.9
756,303,430.3,45589,225477,19.3,31.2,30.5,32,173.1
406,174,473.3,42044,79161,19.4,36.2,35,37.2,201.4
50,22,492.6,29969,6741,25.1,43.9,42,45.5,215.9
117,56,445.9,37080,21713,17.4,39.1,36.6,41.3,207.9
6282,2236,413.4,76996,1638215,12.5,37.1,36.2,38.1,147.7
279,105,469.8,54610,37001,12.9,50,47.9,52.6,166.6
1296,500,489.2,42302,225411,21.9,36.8,35.2,39.1,178.7
298,116,413.9,53321,44828,13.7,50.7,50,51.4,157.4
84,32,400.2,48006,21482,14.3,34,33.1,35,153.3
75,33,482.9,34679,10724,18.8,45.1,44.6,45.6,211.9
5182,1744,456.3,80338,1126745,10.5,38.8,37.5,40.1,151.5
142,60,431.6,41419,27254,22.4,38.8,37.2,44.5,185.4
1038,342,458.6,70235,184452,11.4,44.9,43.8,45.7,151.5
3367,1260,412.6,43338,974861,27.5,31.4,30.5,32.3,152.8
135,51,443.4,43755,28017,17.1,37.2,35.6,38.5,165.2
696,273,459.5,40581,135727,21,37.4,36.6,38.3,177.4
606,207,387.9,38737,180191,23.6,32.2,31,33.6,130.3
111,40,408.4,49267,18260,14,45.7,44.5,47.7,138.1
2899,1078,419.5,47451,882176,24.5,31.1,30.5,31.7,161.3
161,60,431.5,38221,29457,22.7,41.6,39.8,43,156.8
325,121,430.2,53572,66418,12,40.9,39.8,42.4,159.7
12,5,371.2,37911,2408,19.1,44.8,41.8,47.3,126.9
141,57,460.7,36734,19052,19.2,50.8,50.7,50.8,174.6
9,3,349.8,43132,1683,15.4,51.2,51.1,51.3,130.6
46,17,378.7,41539,7915,12.6,52.1,51.6,52.5,129.5
18,6,573.8,36903,1830,18,49.6,52.3,44.2,198.6
35,12,538.8,36449,4251,17.3,619.2,52.3,50.7,188.8
463,173,420.1,44716,114181,15.8,34.8,33.9,35.7,158.9
39,14,587,39827,4582,19.1,48.5,49,48.1,196.6
98,31,459.2,42942,15972,14.7,46.6,46.3,47.1,140.9
29,10,456.8,41595,4169,15.7,47.9,45.6,49.1,151.2
36,16,424.8,39292,6184,20.3,41.9,41.7,42.3,171.7
43,16,462,40072,6840,20.2,45.4,43.6,49.3,161
238,93,404.2,42902,41373,17.2,47.6,46.4,48.9,151.6
53,21,435.5,65738,11960,8.2,38,38.1,37.9,170.1
53,19,509.5,37511,11476,23.8,30.4,28,31,182.6
46,15,490.7,50751,9398,20.5,36.9,38,36.1,164.6
82,29,439.6,32815,11336,20.7,51.5,52.4,50.9,151.3
24,12,403.1,52711,3687,10.2,47.1,47.3,46.9,165
193,79,445.5,39882,34622,19.5,40.6,37.7,43.2,171.4
64,16,519.3,60812,9486,8.4,46.7,47,46.4,127.4
25,10,473.1,45000,3634,12,46.1,44.2,48.8,165.6
42,16,447.8,46208,6104,13.9,44.8,44.7,44.8,164.9
30,11,475.5,45207,5087,17.2,41.7,40.9,44.6,174.2
46,15,424,46328,7659,12.4,45.5,44.4,46.4,129.5
13,5,382,35875,2110,19.5,46.5,48.4,43.9,149.4
6,3,373.3,43859,1130,11.7,51.2,53,49.6,214.4
812,300,475.8,51653,157048,12.3,38,36.8,39.1,168.9
179,63,485.3,48658,31587,12.5,37.8,35.5,39.6,157.5
46,16,472.7,50919,6414,14,46.5,44.2,48.1,139
41,15,520.4,52914,5315,10.3,45.6,44.7,47.3,171.1
61,23,434.4,55465,11337,11.4,40.8,35.9,44.8,159
13,5,384.9,39964,2006,13.9,50.8,50,51.6,135.2
19,9,358.2,42348,2946,12.8,47.6,46.8,50,156
203,75,443.6,51550,48863,12.5,32.5,31.9,33.4,159.1
53,24,485.1,49345,6585,10.6,47.4,46.1,48.6,201.4
47,21,399.5,54240,8115,9.2,44.7,42.1,47.7,167.3
140,59,478,66522,25512,6.9,498,40.4,42.4,193.1
45,19,334.6,54421,8564,10.4,44.8,42.8,46.7,120
27,11,462.8,52749,3956,9.3,44.9,42.8,48.1,172.1
33,14,395.1,43564,5848,13.3,43.9,43.8,43.9,148.7
54,16,439.5,55964,10167,9,39.9,37.8,41.7,122.2
44,14,506.7,55758,6309,11.3,43.2,42.5,43.7,148.9
45,19,394.5,50758,10520,10.3,34.2,33.8,35,163
50,19,370.9,56047,9125,9.1,43.6,43.3,44,128.3
68,29,429.8,45644,10806,13.4,43.8,42,45.5,159.7
81,36,396,50289,20781,14.8,33.7,33,34.3,177.8
40,19,370,40667,9055,18.8,33.7,33.1,34.6,155.4
109,40,409,47366,23886,13.7,36.2,35.7,37,139.7
13,4,402.3,44109,1921,11.8,47.1,44.6,47.2,104.6
36,15,447.2,52601,5797,10.7,41.9,41.1,42.5,168.3
236,94,487.5,50043,36706,12.9,39.4,38.3,40.4,177.9
2341,879,476.6,52842,550064,14,34,33.2,34.9,179.7
13,6,406.9,45624,1799,13.8,46.2,42.8,48.3,151.9
37,15,423.8,54556,5619,10.1,47.5,46.2,49.1,150.3
18,7,339.4,44794,2985,13.6,49.9,49,50.8,119.2
16,5,443.6,48543,2624,13.7,44.4,42.7,45.1,127.2
37,13,482.7,44461,4862,12.7,46.8,45.8,47.5,145.5
146,57,463.1,50861,21900,11,44.6,42.9,46.1,165.2
16,5,419.3,38645,1918,15.6,52.3,50.9,52.5,128.2
17,6,482.9,40436,2028,11.8,51.4,53.1,50.9,141
14,6,445.3,55319,1973,9.1,46.7,45.6,48.8,187.4
17,7,404.4,43858,2429,12.7,46,45.3,46.9,149
300,108,469.4,48499,61680,14.7,35.8,34.8,37.1,160.8
48,20,411.9,62191,9190,6.9,42.9,40.9,44.3,155.8
25,14,445.6,46744,3452,11.4,49.5,46.9,50.6,223.9
24,9,501.5,40496,2883,13.8,48.2,44.1,49.8,183.7
62,26,407.3,46667,10313,12.5,45.5,42.9,47.5,155.3
38,14,450.8,51040,6409,11.5,43.3,40.7,45.6,155.2
46,27,379.5,44947,7263,11.5,45.5,45,46.4,201.3
30,14,425.6,48511,5173,13.9,42.3,40,47.5,185.6
39,13,440.9,56791,6585,9.6,40.8,39.5,43.5,136.4
52,21,411.5,45192,8063,12,49.1,47.7,49.8,161.3
25,13,401.5,45771,3689,11.7,45.7,45.4,46.2,203.8
60,25,461.2,42745,8543,14.9,47.6,45.9,49,161.7
1163,422,425.9,52011,306468,14,32.9,32.1,33.8,153.5
200,78,456.8,49770,35656,14.5,40.1,39.2,40.7,167
192,69,473.4,51836,35039,13.7,37.5,35.3,39.3,161.2
48,18,448.8,50893,7787,10.4,43.8,43.3,45.2,163.6
30,9,444.6,46961,4854,14,41.3,41.1,41.7,131.6
22,9,395.7,48535,3595,11.7,45.9,44.2,48.1,141.8
39,18,398.7,49162,7046,13.6,39.1,36.8,41.4,164.7
32,14,431.1,43249,4329,13.4,49.2,48,50.9,154.3
85,34,410.1,51527,15984,10,41.8,39.6,43.8,149.1
21,9,425,42977,2659,12.2,49.1,46.9,50.9,171.1
15,7,327.2,56080,2944,10.4,44.1,41.6,45.6,147.5
50,23,409.2,54137,9296,9.5,42,40.1,44.6,173.5
41,16,426.4,53489,7208,10,41.3,39.8,42.9,159.5
159,60,424.5,61768,32847,8.4,38,35.9,39.8,155.1
34,16,417.6,58162,5202,8,45.4,44.6,46.3,187.7
66,29,428.4,43842,10829,11.7,41.8,38.8,43.8,172.7
58,29,444,44282,8094,14.4,47,46.1,48.1,192.2
11,4,502.1,46051,1381,15,52,49.8,53.4,187.3
84,31,529,51805,14282,10.1,36.6,35.5,37.8,181.9
611,213,463.5,74008,175692,5.3,33.7,32.7,34.6,169.9
111,47,428.6,61961,21016,8.2,41.4,40.6,42.4,176.2
195,78,419.7,47194,36261,15.6,38.8,37.7,39.5,160.2
2812,1119,472.2,48195,678889,19.9,34.2,33.5,34.9,190.8
74,38,431.5,37417,11660,19.9,45.3,44.2,46.1,212.3
99,48,422.5,38595,19182,20.1,41,39.4,43.4,202.8
273,110,497.9,45914,51487,14.3,39.9,38.5,40.9,199.1
183,84,408,43425,37893,19.6,40.3,39.2,42,185.6
227,85,471.4,56573,39165,14.7,43.7,42.7,44.8,174.7
116,55,496.6,30299,17917,28.1,44.2,42.7,45.2,230.9
246,101,465.4,43851,41449,16.5,41.5,39.7,42.5,180.5
285,138,460.4,37498,49399,19.5,40.4,39.1,41.3,214.7
178,78,469.4,41326,28946,16.9,42.9,41.5,44,199.9
143,60,496,35704,22846,21.9,43.6,42.4,45,211
428,183,469.7,36740,68580,17.7,43.7,42.2,44.9,194.7
82,40,460.3,28086,13441,26.1,42.6,41.4,44.4,218.9
373,156,489.4,37410,63402,23.4,39.9,39,41.5,197.9
1885,713,470.9,48380,354098,15.9,39.3,37.8,40.9,172.9
44,21,483.5,27323,6572,29.5,44.2,43.4,45,230.9
154,68,480.3,35321,25707,25.3,39.8,37.6,42.8,213.7
162,70,456.8,36285,25756,21.7,44.8,43.7,45.9,185.9
365,157,500.6,39506,56471,19.6,43.4,42.3,44.5,211.8
99,41,457.4,35470,18023,24.7,39.9,37.3,41.4,183.7
155,69,467.1,39303,28015,19.1,40.7,39.1,41.6,204.5
223,105,479.3,37151,32147,20.5,44.9,43.7,46,219.1
143,61,509.6,37443,24363,20.2,40.7,39.5,42.1,213.5
50,25,457,39753,8149,19.1,43.2,41.3,43.8,219
127,55,527.3,42837,18135,17.6,42.2,41.3,42.8,222.6
71,32,449.1,35379,11509,23.4,45.8,44.9,46.5,196.5
310,124,484,41235,53240,17.8,42.3,41.1,44.2,185.3
102,52,414.7,31330,17830,26.4,44.5,43,47.5,211.3
2294,871,484.4,47199,451324,17.7,37.3,35.9,38.7,181.6
36,22,413.7,28524,7576,41.9,40.3,38.8,45,247.6
141,63,484.4,33595,26936,24.8,37.1,35.2,39.3,218.3
224,99,438.8,34614,42564,21.8,39.9,38.7,41.4,187.3
82,34,538.7,36255,11854,20.3,43.5,41,46.2,217.1
183,85,421.9,41802,33743,16.5,42.9,41,44.5,193
344,132,467.4,53945,51130,13.6,46.5,45.4,47.4,170.6
304,137,447.5,39528,52639,17.4,42.7,42.2,43.1,195.9
148,74,433.7,34882,26066,23.5,42.6,41.1,44.1,210.7
135,55,531.4,36886,23177,19.3,39.6,38.8,40.5,211.2
468,193,434,43113,97610,20.9,37.6,36.4,39,176.3
187,80,521.2,40766,28487,20.6,43.1,41.6,44.6,220.2
168,76,490.5,42839,31552,15.5,39.4,38.7,40.5,216.9
411,172,450.4,51303,87757,15.5,38.6,37.4,40.2,187.4
71,35,461.4,34801,11830,20.8,44.3,43.6,44.8,229.6
276,119,482.9,37392,45771,20.6,43,41.6,44.2,207
592,241,446.6,50935,193479,13.9,30.3,29.5,31.1,195.4
36,13,408.9,50358,6322,12.5,45.5,44.8,46.1,137.3
126,48,488.7,36390,21498,23.4,40.8,38.4,43.5,191.1
189,91,455.6,40683,30639,20.8,42.1,41.2,42.9,215.6
137,66,470.1,35884,22129,18.9,42.2,41.3,43.3,220.1
52,22,492.4,33776,7929,23.6,43.7,41.6,45,198.4
38,14,483.4,31996,5146,19.2,49.4,47.7,50.4,160
108,56,480.2,36643,16773,20.3,44,43.1,45,244
362,159,442.4,37693,74553,20.8,36.1,33.8,38.5,189.2
206,77,532.5,37952,32526,22,40.5,40,41.1,193.5
379,159,492.7,43269,52753,18,46.1,45.3,47,198.7
343,128,496.6,52640,68570,13.4,38.6,37.4,39.3,187.2
970,365,450.4,53799,298612,14.7,32.9,31.9,33.8,177.6
134,63,535.4,31397,21950,24.5,38.6,37.8,39.5,255.9
81,40,465.4,44111,14811,18.7,41.9,41.6,42.7,227.4
549,210,493.9,39905,95946,17.7,42.2,40.8,43.7,185.2
4118,1757,461.5,44015,938069,23,34.9,33.2,36.6,202.7
106,48,486.5,43659,19295,15,41.6,40.6,42.7,225.1
88,39,514.7,41590,13259,17.5,43.2,42.9,44,230.1
1019,423,472.8,38840,156791,18.5,44.3,43.2,45.6,187.2
828,285,470.6,58291,175989,11.3,39.4,38.3,40.4,162.5
298,123,484.6,52339,61870,15.4,37,36,38.1,208.4
42,19,462.6,40251,8042,17.5,40.2,37.4,42.4,217
117,56,444.8,37632,17860,20.1,45.7,44.5,47.4,196.1
117,49,526.2,37453,19119,22.6,41,40.5,41.9,221.3
36,14,468.4,34884,5677,20.6,45.8,45.1,47.4,174.1
215,102,453.3,36942,40435,19,39.7,38.7,40.4,209.6
663,267,451.1,43212,126302,16.7,39.8,39.5,40.1,176.7
93,44,434.8,33573,16748,23.3,42.2,40.2,45.9,201.4
182,87,443.1,36205,33960,21.5,36.9,35.1,39.4,205.4
158,72,459.9,35400,26521,21.9,42.5,40.9,43.7,203.7
788,232,443.4,97936,211672,5.6,38.9,37.9,39.6,139
573,219,463.3,60955,128911,10.1,40.1,39.1,40.9,179.2
248,156,394.3,42471,57580,20.4,38.9,38.2,41.3,245.2
57,25,401.3,66878,18105,10.7,31.3,30.3,33.9,182.2
474,163,499.2,42128,88255,17.9,36.4,35.6,37.5,168.3
165,76,433.4,44551,25350,17.5,49,48.3,50.1,194.6
33,16,289.2,58867,8715,9.4,44.1,43.1,45,138.8
12,6,435.7,55177,1947,11,45.1,43.4,47.5,213.4
186,81,387.6,52785,48435,16.9,35.5,34.5,36.6,169.1
140,58,398.2,58792,29563,11.2,40.6,40.2,41.2,160.1
26,9,334.4,36821,7210,19.9,34.9,35.6,34.6,110.4
122,45,388.9,50107,21269,13.5,51.5,51.7,51.4,140
326,140,415.6,52886,80527,14.7,38.7,38.3,39.2,181.8
27,13,458.2,36027,3618,18.3,48.5,46.4,50,212.3
102,45,341,40680,32874,24.9,35.3,34.9,36.3,151.6
1184,430,475.2,51048,334941,14.2,30.2,29,31.2,177.3
6298,2451,399.2,50699,1897753,18.3,33.1,31.8,34.5,157.2
53,24,372.8,57177,11004,12,48.6,47.8,49.2,154
107,55,393.2,44397,17891,15,46,45.3,46.7,190.7
455,200,427.6,41883,93389,20.1,37.7,36,39.6,184.8
1217,464,429.3,73788,346312,9.9,35.5,35,35.8,169.3
545,193,424.7,41641,215037,26.4,25.2,24.6,25.8,151.8
45,19,387.7,40179,9145,13.8,42.1,42.1,42.1,160.4
35,16,408,27875,7230,32.4,31.7,26.5,38.7,173.3
210,97,427.7,41316,37896,17.5,41,39.5,42,188.4
98,44,508,33134,13786,27.4,42.3,40.6,43.4,224
583,206,490.9,51138,125175,14.3,34.7,33.2,36.2,172.6
1401,577,492.8,39812,251460,24.1,36.6,34.8,38.4,199.4
1006,396,490.4,45979,198788,18.4,36.1,34.8,37.4,192.2
57,25,467.6,36350,9993,23.3,39.9,36.8,43.5,200.1
39,10,509.4,59300,6817,12.2,42.6,40.1,43.8,133.3
63,28,504.4,34116,10147,23.3,38.5,35.6,42.5,224.9
102,38,473.5,35385,16295,28.2,42.2,39.8,45.8,177.8
116,52,480.4,31835,20142,30.9,38.3,35.5,41.2,216.1
161,64,503.8,40642,27052,23.5,39.8,39.1,40.6,197.8
2082,759,487.1,46831,446753,18.4,33.2,31.7,34.7,178.8
41,20,512.7,25402,7307,43,33.3,32.1,36.8,250.7
135,48,570.8,41651,19696,20.4,41.8,40.9,43.5,212.2
169,77,459.2,32615,33743,24.1,35.8,34.6,37.5,211.4
124,37,479.6,32318,20410,29,37.9,35.8,40.6,140.5
111,49,482.7,40668,22343,22.8,37.6,37,39,222.7
394,155,515.4,45226,74103,19.4,35.8,34.7,37.1,205.9
211,80,586.2,47377,33095,19.9,38.4,36.3,40.1,225.1
105,47,518.6,37130,15858,24.6,39.6,37.8,42.2,217.7
2350,941,473.9,47024,436275,15.8,38.7,37.2,40.2,188.6
179,78,499.6,37968,31439,21.7,38.4,35.7,40,208
1015,377,487.3,51340,240098,15.1,34,33,35,182.9
478,203,467.5,47382,98325,17.6,36.6,35.6,37.6,198.7
81,37,464.8,44139,14974,18,38.6,37.4,42.1,209.6
188,90,436.3,32889,47774,29.7,27.4,26.2,28.6,205.7
594,215,494.6,58818,137788,12.3,35.3,34.6,36.2,186.5
47,22,379,26732,11514,41.4,34.6,32.9,36.5,181.9
155,63,457.3,30636,26395,29.4,39.3,37.2,41.1,186.4
189,78,447.2,34522,39179,31.1,33.8,32.2,34.7,181.5
1619,680,466,35468,389617,27.9,35.4,34.7,36.1,193.6
760,318,480.9,40877,156761,23.6,34.7,33.5,35.9,199.7
106,41,458.7,51304,23495,16,36.5,36.6,36.4,180.7
146,54,507.4,44469,22251,18.3,42.6,42,43.4,188.2
707,279,484.9,40406,132141,19.8,37.4,35.3,39.1,189
46,18,431.7,33322,8593,25.3,39.8,36.8,41.6,172.2
110,46,456.4,36666,20523,24.9,38,35.7,40.4,191.3
157,64,500.4,39561,24186,21.2,41.5,41.1,42,202.5
168,75,516.9,45615,45408,17.9,33,32.7,33.3,233.1
238,92,470.8,60751,52812,12.1,37.2,36,37.9,190.3
61,28,461.5,35004,10567,24,39.2,37.1,41.2,212.5
120,48,497.4,47477,21567,16.1,38.8,36.7,40.2,201.2
209,87,460.8,47225,43626,20.8,36,35.2,36.8,200.6
497,202,530.4,32683,83848,30.1,36.6,35.2,37.8,217.8
272,106,499.7,46713,53835,18,36.7,35.5,37.7,198.1
282,118,474,42075,52810,21.8,37.7,37.1,38.2,200.6
1273,458,494.5,63441,250088,11.2,39.8,38.7,41,177.7
599,250,489.9,39927,128755,22.5,412.8,33,35.6,207.1
27,10,389,27522,4740,32,43,40.7,47.3,142.5
549,234,493.1,49044,113972,20.9,35.2,34.4,36,213.2
